-5.77	0.56	0.26
-10.12	-1.32	1.84
-2.03	4.62	-3.65
2.52	2.04	-2.63
1.89	3.54	-2.18
1.20	-5.22	-5.45
2.70	-0.85	-1.36
-0.51	-0.13	0.86
-2.30	-4.47	0.18
-1.43	1.93	0.39
2.00	3.04	-1.41
2.16	1.55	-2.43
1.88	-0.93	2.45
-5.18	-4.10	-1024.76
0.56	-1.77	-0.64
2.80	3.86	-1.90
17.06	-1088.28	2.83
2.65	8.33	-865.86
0.37	-1.30	3.50
3.56	2.87	-3.56
0.14	1.67	-936.23
-1.83	2.99	-3.73
1.84	2.55	0.46
-2.60	-1015.63	-2.12
-0.41	-2.56	1.49
2.59	-6.21	6.48
-2.95	-2.43	-1.34
-0.38	-3.11	-1.55
-8.11	-1.66	9.82
1.39	-0.74	-1.59
1.94	-1.74	3.08
-2.32	-1.18	5.13
3.51	6.01	-6.73
-0.13	-5.62	3.54
0.27	-0.50	3.54
0.87	-1.07	1.33
2.13	-2.66	0.46
0.98	-4.95	3.45
0.99	-1029.96	0.90
-0.88	3.78	0.23
-1.15	-4.10	2.21
-3.01	5.71	-0.79
5.61	-0.32	-0.45
-1.14	-1.95	3.67
-2.61	3.05	-1028.32
2.69	-5.95	6.37
5.69	-1.03	2.48
-8.74	-0.30	-4.21
-1.88	2.43	-930.04
1.41	-0.99	2.53
-2.82	1.40	-0.84
-0.78	3.31	-3.33
-0.37	-6.28	5.38
0.84	-5.88	2.26
0.56	-5.12	6.18
0.70	-2.80	2.81
3.88	-4.53	0.70
1.91	2.91	-1.53
3.83	-2.40	-0.34
4.86	4.22	1.85
1.52	0.35	-2.06
1.07	0.02	1.55
0.17	-6.92	4.40
0.51	3.52	-2.87
1.68	-0.24	0.29
1.12	2.10	-2.10
-0.57	4.33	-2.81
9.95	6.91	-3.27
-0.16	0.87	-1.30
-0.69	-6.17	-1026.49
5.52	-3.07	2.96
0.63	1.43	-3.55
0.72	5.62	-0.46
-1.60	-0.84	-2.72
-3.97	1.72	-2.35
4.15	-1008.27	5.51
2.15	0.83	1.94
0.19	4.31	-5.41
-1.11	2.74	-2.22
2.27	-936.22	3.78
1.43	-1.26	-0.95
-2.51	3.05	-4.02
0.36	1.58	-1.84
0.09	4.88	-1.51
0.14	1.46	2.18
-7.05	5.76	-4.35
1.46	5.91	0.71
2.27	-0.51	5.59
1.01	5.54	-2.04
0.23	0.04	1.90
-0.72	-3.18	-0.30
0.68	-0.04	-1.71
0.12	-2.91	-0.06
2.00	-2.00	-1.44
-0.33	-4.07	3.79
-3.41	3.87	-5.49
-4.25	-0.02	0.95
-0.17	-2.03	-4.02
2.19	-3.03	0.59
0.94	-2.80	0.27
-0.12	-5.03	1.59
-0.40	-6.73	6.00
0.43	3.35	-6.10
-1.44	4.49	-2.57
2.41	0.21	1.91
5.62	0.91	0.18
1.21	0.63	1.82
1.77	-0.20	-0.40
1.06	4.15	-4.84
0.00	-0.83	-4.43
-0.36	0.04	0.19
1.07	1.98	1.44
-1.10	-2.50	2.43
0.12	1.99	-0.67
2.04	-2.80	-1047.60
1.31	-3.01	-3.10
0.93	1.99	2.17
2.73	0.68	0.47
0.66	0.46	-1085.46
2.40	-4.53	4.55
0.98	-6.47	0.00
1.83	-1009.50	-0.80
-3.05	2.58	-2.24
-0.40	-0.59	0.96
3.25	1.51	4.33
-7.06	-0.94	0.72
0.04	5.57	-1052.99
1.94	1.76	-0.79
1.42	19.15	-0.42
-2.95	2.19	-4.15
1.11	-0.89	1.24
1.85	-0.88	-6.84
0.98	1.17	-3.98
-0.61	3.40	-4.20
-10.27	1.96	0.76
4.19	-2.30	1.80
1.10	1.91	-4.00
1.87	-5.48	5.85
-1.53	-7.73	-2.68
0.26	-6.19	6.83
1.06	-0.24	1.38
-2.48	-994.25	0.93
-1.02	2.00	1.07
0.90	0.84	0.47
4.27	-1.64	-1.64
2.15	2.31	1.76
0.67	-2.58	4.50
1.59	3.08	-1.97
-1.14	-8.39	5.44
-2.48	-988.80	7.36
-4.14	3.00	6.70
-1.19	-4.27	4.83
-0.89	0.57	-1.27
1.29	-6.52	4.14
1.23	4.21	-3.09
0.40	2.01	-1.87
-0.62	4.26	-1.15
-3.18	-0.54	0.01
1.54	3.05	-1.15
-1.54	3.04	-5.68
2.91	-4.08	4.91
3.64	5.88	-2.68
4.04	2.20	0.58
3.64	0.49	-2.65
3.64	0.53	0.73
-0.25	3.09	-3.74
-0.82	7.33	6.16
2.08	-960.54	-0.16
-0.48	0.38	-1040.71
1.43	-4.71	-1.23
-2.90	-2.06	-1.12
0.13	0.05	2.84
0.71	-0.42	1.04
3.95	-1.95	2.88
-0.63	-7.06	2.02
-2.90	-2.61	0.24
-11.14	-2.61	2.03
-4.02	-2.87	-0.24
-0.58	3.77	-0.61
-0.84	2.03	-929.27
1.61	-978.06	0.56
6.33	2.47	-1.66
0.10	6.44	-6.38
1.33	-1.00	4.96
1.65	3.33	-2.49
2.52	-5.46	2.74
4.25	1.91	3.79
1.92	-3.36	1.27
-0.29	-1.97	-1063.28
4.67	-5.75	3.10
-3.60	0.53	-2.16
0.55	-0.02	-0.66
-0.13	3.19	6.04
0.31	0.74	-7.00
1.77	3.71	0.16
2.87	-0.38	0.70
1.43	6.68	-3.98
-1.28	-1.98	0.77
-3.86	-0.40	0.24
-3.53	4.83	-4.46
0.07	-1.95	-1.71
-2.67	-5.46	2.55
-9.47	3.27	-2.61
-3.15	-3.41	2.38
-12.67	-0.35	1.08
1.39	-4.76	6.66
2.56	1.71	-2.19
-3.28	-3.88	0.34
7.97	2.78	-1.22
1.27	0.28	4.61
-7.89	-881.39	2.95
0.58	4.51	-0.69
1.73	-4.30	1.23
0.18	0.30	-3.83
0.39	-0.88	0.42
-0.60	-2.17	0.23
-1.59	1.07	-1.19
-1.21	4.30	-3.01
4.48	7.36	-5.13
-1.27	3.43	-2.35
2.41	-1.23	-0.49
1.85	-3.08	3.02
2.85	1.32	2.44
-0.91	-1.40	-0.93
-0.90	3.04	-0.80
-5.91	3.65	-4.76
1.52	-0.40	-4.57
2.70	-2.02	-1.32
1.95	-6.59	4.93
0.76	-1.87	1.18
2.74	6.83	-5.29
2.60	22.62	6.36
4.81	3.63	-2.12
-2.89	-4.50	2.61
0.34	-1011.58	3.30
-8.71	0.16	-2.44
2.73	6.14	-6.26
-0.03	-0.54	-1.76
7.58	-2.59	2.11
1.23	0.78	-0.07
1.75	-3.96	2.48
0.95	-1.19	-0.92
32.46	12.04	74.96
-1.29	-4.86	5.87
0.77	0.33	-1.06
3.86	-2.63	3.23
-1.33	-3.90	-1031.66
1.36	3.20	-3.99
-0.06	-0.21	-0.40
-2.41	-4.92	-0.19
3.45	6.42	-5.06
0.25	4.61	-2.97
1.00	20.33	-1.54
2.90	5.15	-5.48
-0.42	-960.26	-0.34
9.49	0.82	0.43
-7.50	-1.70	2.44
1.20	-4.58	-0.59
0.77	-0.67	-1.61
-1.27	6.24	1.82
0.74	4.53	-1045.95
2.12	-0.11	-4.27
0.59	-1007.56	0.19
1.87	-1.48	1.99
-0.72	-4.74	-0.67
2.64	0.19	5.71
-4.55	7.80	-4.59
0.52	1.29	6.96
-2.07	-4.73	6.31
-0.94	0.44	-1.23
-5.02	5.64	-5.21
-7.06	-8.14	2.26
-0.16	-4.49	5.44
3.95	-0.61	1.97
3.98	-0.43	-2.54
-2.44	-5.45	7.12
-0.14	5.10	-4.58
0.22	-5.06	0.94
1.23	-0.04	0.58
2.29	-1.16	0.67
1.17	-0.04	-1.50
-2.24	7.67	-4.16
0.14	-4.19	5.74
10.49	4.61	-2.90
2.99	4.87	-4.19
0.97	3.77	-1.16
1.02	0.20	4.14
0.38	-1072.77	1.42
0.84	-3.18	-966.49
0.50	0.11	-3.57
0.17	3.77	0.40
2.42	4.03	-4.61
2.61	1.87	0.13
0.88	-0.38	0.29
-1.57	-1.41	0.13
4.23	-1.71	3.01
1.24	2.47	-5.25
-9.73	-0.11	-2.91
-0.69	-3.02	5.75
-1.70	-3.28	3.24
0.76	1.08	4.24
1.30	-6.36	1.34
-0.02	4.03	-982.89
2.42	6.79	-1.44
-2.11	-1.19	0.72
-0.41	2.36	-3.34
2.61	1.31	-3.43
3.59	-2.93	1.45
0.34	3.94	-1.26
-6.69	5.87	-2.37
1.16	-0.13	-3.06
-0.15	-4.11	2.93
-2.08	-0.32	-1012.28
2.20	-0.08	5.79
-6.80	1.86	0.68
2.68	-990.77	-0.14
4.95	-1.38	-5.16
-1.62	3.80	-4.85
1.41	-3.36	4.27
1.05	-6.38	5.17
0.10	4.45	2.85
-2.58	-2.51	3.22
-2.58	3.15	-6.69
0.91	3.62	-3.46
0.53	-2.42	-0.96
1.92	2.09	-2.00
4.16	-6.61	4.13
2.79	1.41	-3.55
0.78	-0.39	-0.06
0.22	-1.33	1.84
-9.56	-1139.22	-4.45
1.90	4.22	-0.94
-1.88	-4.67	6.43
-2.17	-1.39	0.79
0.63	-0.98	5.39
1.00	-3.31	0.12
14.25	-0.66	-5.97
0.87	-1.07	1.23
0.28	1.51	3.37
0.60	-1079.56	1.65
2.28	5.56	-5.93
1.47	-1.83	4.62
-4.88	-1036.43	1.59
-1.44	-3.00	-1.57
0.35	-1.57	-2.43
3.04	-4.46	0.14
-0.07	5.64	-0.12
-4.77	-0.50	-5.98
-5.89	-1.02	2.10
1.14	5.86	4.58
0.44	3.90	-4.96
-1.79	-0.34	-2.90
-18.85	-3.24	2.30
1.40	-1.53	-1.05
1.77	1.00	-3.19
-28.08	1.64	5.43
0.95	-2.40	-0.36
-0.18	-0.99	26.02
0.72	0.24	0.12
3.56	0.58	0.62
0.26	5.01	-0.22
0.22	-4.23	2.17
4.03	-1.42	1.29
1.50	2.02	0.61
5.08	-1.22	1.99
1.25	-1019.44	2.75
3.02	-1.42	1.16
-0.32	-1.74	2.60
0.69	-2.08	7.33
0.07	-1067.78	2.73
1.07	-0.60	7.34
3.45	4.38	-951.75
3.43	-3.77	2.96
1.72	-7.09	5.72
0.80	0.97	-2.68
-9.52	4.82	-5.15
-0.29	3.86	-3.84
-9.81	-0.73	1.50
8.47	-0.13	0.78
1.09	-2.83	2.33
1.58	0.81	3.25
1.40	1.08	-1.93
1.97	-4.21	4.30
4.14	-3.89	-923.55
-1.69	5.84	-2.43
0.33	1.88	-0.07
0.06	0.95	-3.71
-2.07	-3.75	3.03
-1.26	-1.76	4.03
-3.13	-987.20	-0.64
1.76	2.77	-4.67
-10.98	2.40	-6.90
2.84	-5.98	2.36
0.87	2.91	-4.66
-2.01	-2.58	3.97
-3.69	2.72	-0.10
-2.47	-2.56	-0.57
5.57	-6.56	5.69
-2.42	-1.15	-2.02
1.10	-1033.29	5.35
-2.72	-2.08	-0.31
2.59	-7.26	5.85
0.11	-2.75	3.04
-0.01	1.17	-0.58
-2.51	4.58	0.28
1.57	1.71	-5.17
2.34	-4.82	5.22
1.02	-5.40	6.13
0.89	-4.85	2.10
-0.48	1.72	1.78
2.63	5.15	-4.75
2.19	2.26	-0.14
1.69	0.77	1.57
-2.64	2.46	-4.16
-0.42	0.01	-1.87
-2.02	-0.65	-0.35
-1.03	-1.29	4.85
-9.23	-0.85	-1.94
0.83	-2.76	-1031.78
0.58	0.55	1.34
8.96	-0.43	7.46
-1.45	-2.60	3.79
-0.42	5.32	0.50
-1.25	-0.57	1.68
-0.21	-6.16	1.87
-1.23	5.99	-4.02
-0.62	2.76	-984.30
-0.73	-2.26	4.68
0.32	-5.98	4.10
0.25	5.65	-994.77
3.58	-6.56	6.71
2.19	5.53	-0.95
0.10	2.66	-1.68
4.72	1.76	-3.89
-0.46	-1068.45	-1.55
1.81	-2.54	6.82
2.33	2.57	-2.53
-0.85	5.12	-1.46
-18.54	0.63	-0.64
2.30	-6.94	4.85
-2.00	1.34	-0.03
2.85	-4.85	2.91
-6.56	-2.08	3.55
-3.19	0.83	-1.40
-6.84	-2.63	7.40
2.97	-957.35	-1.88
0.16	0.91	3.48
1.88	0.45	0.82
-1.61	4.72	-2.27
0.32	-1.70	-1.74
-1.45	8.48	0.20
5.96	3.89	-2.95
0.85	-1.54	3.56
-0.40	-3.60	3.15
-9.52	0.37	-3.37
-0.39	0.28	4.51
3.28	1.03	-4.42
1.36	-0.62	-0.49
-8.54	1.30	-1.98
0.57	-2.66	-928.71
0.01	0.47	0.32
2.98	-1070.63	3.30
2.54	-0.51	1.95
-0.80	1.28	-0.56
1.00	-1.12	-2.69
0.15	6.26	-0.97
3.56	-2.96	2.75
0.56	-1.61	-0.92
2.66	-7.20	5.22
-2.09	0.28	-2.87
1.82	3.55	0.21
-2.48	-1.30	4.08
2.32	-0.78	6.22
-4.61	-1.44	-0.96
2.11	-1.20	-0.32
0.34	-1.16	-0.07
1.27	2.13	-961.83
-2.46	5.34	-2.51
0.82	1.78	-0.90
0.75	4.35	-1038.17
4.14	1.71	-5.29
-1.91	-7.58	1.33
2.75	-3.72	5.70
-0.02	3.58	-3.30
1.54	-1.25	-1.17
-6.25	-922.52	-5.06
1.53	4.82	-3.62
-0.18	3.40	-0.02
1.93	2.47	-3.36
0.24	2.69	0.78
-1.90	-2.42	3.14
3.16	0.41	-0.27
2.34	0.61	-2.58
1.02	-0.23	1.36
-2.72	2.68	-5.84
-2.52	1.22	-0.80
-2.68	-2.54	1.08
-10.65	-2.12	0.06
0.62	0.22	1.12
-1.36	-0.66	-0.08
-7.90	-811.84	36.80
-3.68	-2.20	-0.02
0.31	-5.15	-1040.25
-21.63	0.04	-2.00
3.00	-0.67	3.97
-5.12	1.98	-2.82
-1.13	-0.05	-0.34
1.09	0.78	-4.36
-1.60	-1.46	-2.78
0.15	-0.26	1.19
1.03	-2.34	3.29
5.18	1.50	1.88
1.13	0.34	1.22
-0.64	1.05	-2.60
-2.86	-1.26	3.16
-0.99	2.05	-1.89
5.14	5.42	-3.73
2.84	-1.83	-962.01
-4.80	2.61	0.60
0.38	-3.97	6.16
2.03	-4.09	7.12
1.12	-2.24	-0.34
-1.85	7.51	-0.16
-0.28	-0.14	1.93
-2.18	-4.59	-1.53
-0.72	-1070.16	1.00
1.72	-951.61	-2.58
-0.42	0.65	1.10
0.65	1.36	0.63
-9.84	4.61	-2.59
0.62	-5.00	1.80
-0.06	1.64	0.43
-1.22	-5.73	-996.03
-10.18	1.25	-3.49
0.14	-0.80	1.59
2.45	-1.45	0.33
-7.77	-6.84	5.66
2.74	2.27	7.19
2.54	-1.16	4.10
-8.64	-0.43	0.72
1.04	-1062.09	-2.16
-9.40	-0.46	1.61
1.77	2.90	-0.21
-9.27	1.04	0.82
-5.87	-5.79	-0.38
-1.54	6.76	-5.24
0.68	3.82	-2.92
13.90	-0.60	-0.59
3.41	0.41	-2.05
-0.68	-2.77	0.69
3.47	3.07	-3.19
1.59	-5.72	4.46
-9.84	-7.29	4.58
-4.20	0.05	-4.20
-3.29	-3.14	0.08
2.41	0.03	0.65
-0.60	-3.73	1.97
1.24	2.48	-960.79
10.51	0.39	1.65
1.28	0.83	2.02
3.71	1.68	-2.52
2.21	-0.41	1.61
1.26	2.79	1.70
-0.47	-918.17	5.09
-2.35	-0.51	1.75
5.46	2.80	-5.50
1.04	-1.83	0.58
-1.46	-2.84	-2.21
2.12	0.09	3.57
-0.77	-1061.98	-3.58
-6.93	-2.69	33.73
-3.15	1.12	-2.54
17.16	-0.51	0.74
0.80	-0.55	1.41
-0.36	-4.18	-1.48
0.51	-0.67	4.16
0.19	-970.53	-3.21
1.25	-6.05	7.20
-2.32	-2.04	5.00
-1.93	2.42	-3.07
4.27	-4.10	1.95
3.57	-0.55	2.13
3.29	-2.85	2.54
1.58	-0.38	-2.68
0.47	-811.99	42.00
0.08	-1.64	1.31
2.51	1.43	-1.40
4.13	3.08	-3.24
5.19	2.97	-0.76
1.05	-0.70	-0.15
1.83	-3.40	3.65
3.42	5.01	-0.68
-1.32	5.15	1.06
2.42	2.52	-1.40
2.69	-2.61	-1.39
-3.84	-1.60	-6.41
-1.36	-927.70	5.47
-0.85	53.70	118.77
-0.55	-5.18	1.68
0.54	-5.20	6.11
-6.76	-2.51	-0.45
3.24	-4.26	-2.17
-4.76	0.56	2.51
0.63	-0.94	0.37
-0.53	0.00	-3.36
0.43	-3.07	0.38
-0.27	4.70	-1.41
-3.61	-1.68	3.95
-32.55	-1.55	0.38
0.80	-3.84	1.00
-3.41	0.76	2.93
-2.09	-1.14	-2.29
2.63	1.10	1.38
1.37	4.49	-5.31
1.40	-0.46	0.15
-0.08	0.57	-1.39
-10.89	-2.26	2.33
-3.23	-1056.91	-5.02
-4.17	3.48	-3.75
0.47	-3.55	2.51
3.64	3.50	-4.32
2.82	3.48	-3.82
0.10	-2.41	-941.68
-4.52	3.07	-0.93
2.37	0.97	-0.77
-0.90	0.10	3.15
2.63	-2.24	0.42
2.75	-1.03	-5.69
1.83	-4.04	3.21
0.11	-1.23	2.71
0.05	-6.92	4.31
-2.30	0.17	0.88
-0.70	1.15	0.87
0.83	1.82	2.33
2.46	-0.53	-3.28
-1.94	2.73	0.42
-5.82	0.14	2.46
-1.26	0.16	2.44
1.50	-1.46	3.29
4.93	0.22	-2.21
-2.44	-2.51	1.95
2.50	2.00	-997.60
0.78	3.69	-4.90
-0.56	4.28	-1.75
2.35	-1.50	-2.64
1.37	86.63	144.62
1.09	-1.35	1.45
2.90	-0.24	0.87
3.98	-975.33	2.55
0.00	-7.95	6.78
-0.58	7.48	-0.81
-2.84	1.87	-1.11
-2.95	2.59	0.16
2.91	-5.13	5.50
2.34	-2.72	2.28
-0.41	-3.14	1.31
3.46	-1.34	3.44
-0.61	1.56	3.51
4.30	-2.93	-2.60
0.32	3.96	-1.28
0.74	-2.25	-0.39
-1.26	-2.29	-1.91
13.09	-3.26	-0.33
-0.82	0.57	5.38
1.85	0.09	-984.77
2.73	-1.32	0.17
1.96	-3.59	-1.08
4.04	2.16	1.25
0.06	1.87	-0.80
-11.46	-8.03	-1.49
-1.95	-996.52	0.66
-0.51	-3.59	-0.31
-1.58	3.70	1.10
-1.08	1.59	0.05
-1.87	-1.27	4.24
-2.04	-1.32	1.95
0.68	-3.98	-4.32
2.13	-1.16	1.38
1.60	0.66	-2.59
-1.48	1.19	-2.56
-9.60	-1.97	1.85
3.41	-7.15	-2.87
-1.94	-5.79	5.65
2.55	-0.12	-2.04
3.24	-4.95	-0.63
3.72	-0.14	4.82
3.69	-2.41	2.88
0.36	5.77	-6.41
-1.05	-0.91	-2.73
1.67	-2.98	1.76
0.31	6.94	-3.89
9.33	0.52	1.19
3.65	1.43	-4.48
1.71	-1.20	3.46
1.65	2.78	0.33
1.75	5.22	-4.29
7.51	-5.88	3.09
5.52	2.13	0.51
0.86	2.37	-1.32
0.10	-5.45	6.02
2.29	5.40	-1.59
-1.66	-1.24	2.45
1.29	5.09	-3.44
-2.30	-1.82	2.61
-0.09	1.01	2.50
-4.11	3.62	-4.35
2.79	2.99	-5.54
-1.14	-1.72	-6.43
0.54	-3.33	0.49
2.37	33.04	-816.64
-12.13	-979.29	-5.86
2.72	0.94	-0.03
6.10	-5.28	2.06
1.85	-1.13	4.21
0.29	-934.26	-1.12
-0.54	0.79	-1.49
0.23	0.20	0.12
1.52	-5.80	6.71
3.29	2.07	-1.41
12.35	-2.63	-0.27
-2.46	-4.11	-0.56
2.31	-4.09	0.65
-0.04	2.69	0.38
0.16	2.13	62.40
-0.05	-1.83	5.10
4.00	0.67	-2.25
0.58	-0.22	-1021.60
2.13	-0.62	0.46
-0.20	4.48	-934.19
-4.35	-1.44	-0.94
1.18	4.12	-961.08
6.20	-1.62	2.11
0.17	-2.71	-0.10
3.43	3.81	-5.60
0.46	92.54	147.34
-4.37	2.58	-2.03
-10.40	8.06	-4.97
0.37	0.11	3.92
0.88	-1.30	-0.39
2.13	-2.09	3.74
2.92	0.14	2.28
-11.27	1.11	6.92
-0.78	2.83	-2.66
8.73	-3.70	4.33
-2.06	6.74	-2.45
1.39	0.45	0.66
-7.31	4.51	0.34
-1.33	-2.32	0.51
1.09	1.48	-2.72
-3.55	-1.34	1.94
-1.52	-3.74	4.35
0.00	-4.12	4.10
1.05	0.73	-0.40
-12.61	1.19	0.85
0.36	-1.10	-2.30
1.93	1.98	-3.63
-1.11	-4.12	0.77
0.56	-3.11	-1.12
-0.51	-0.14	-0.61
-2.03	-0.48	-0.48
2.99	1.25	3.74
20.67	0.13	0.11
0.05	-3.30	1.67
2.32	-892.71	1.23
-1.38	0.69	1.42
-3.10	-0.67	2.12
-1.65	1.36	-2.96
2.82	0.78	-1.35
3.85	0.14	1.41
-3.05	0.58	1.83
1.40	-0.86	-1.96
0.74	-1.52	-1048.69
0.64	2.96	4.58
0.68	5.24	-3.49
3.24	5.76	-1015.16
5.45	-3.53	1.07
2.72	-1036.86	-1.42
-0.33	5.93	-5.65
1.97	8.46	-0.78
0.57	8.38	16.60
-12.24	4.30	-6.46
-0.79	-7.97	-0.61
0.55	0.87	0.50
-1.50	-4.83	3.74
-1.02	-983.49	4.79
2.36	0.56	-1.25
3.47	6.24	-5.75
-2.46	1.28	-3.80
-1.74	3.31	-1.55
-0.94	4.63	0.31
-0.22	-1.48	0.76
-9.60	20.12	73.39
-18.97	-857.54	19.63
3.88	-1.14	2.34
1.93	-1.45	-979.21
-0.94	1.12	-2.36
-1.18	-3.32	2.55
0.25	0.93	3.01
-0.20	-6.33	-958.05
3.11	-0.61	2.52
1.42	6.22	-2.88
4.35	-3.29	-1.19
0.18	2.19	0.57
-1.54	-1.15	-2.51
1.31	1.32	-0.87
0.67	0.88	-3.15
-2.49	2.11	-5.58
9.23	-0.51	-5.49
1.32	1.72	2.38
1.92	1.49	-4.89
-1.62	1.92	-5.53
-2.36	-1.55	-2.55
-2.67	-0.53	-0.37
0.44	0.20	-4.89
-0.35	0.99	-0.04
2.90	1.18	-0.18
1.14	-952.75	3.37
0.02	-1.03	3.84
0.40	-955.79	0.45
-4.79	-990.27	0.01
-1.01	-6.87	-2.25
-3.98	-1.07	-0.33
2.57	1.07	-0.08
-4.31	-8.81	-1.31
1.49	0.47	-0.93
-4.80	-0.22	0.20
8.37	-1.43	-5.53
2.77	-5.23	1.86
-12.08	2.04	-1.34
0.03	1.74	-3.93
0.45	4.87	-5.70
2.29	-2.60	8.76
3.16	-0.57	-1030.31
1.04	-1.74	-0.68
0.80	-3.63	0.08
1.29	0.12	-5.06
1.74	-1075.74	4.96
-7.97	1.08	2.48
4.49	-2.65	0.17
0.04	-3.97	5.03
-3.08	-0.04	1.91
1.82	2.22	-2.25
1.10	-2.68	3.21
-3.34	-2.28	-0.97
-1.71	-6.48	4.09
-0.53	-2.93	1.49
-0.54	3.16	-2.01
2.30	1.93	-4.20
1.32	0.75	0.21
-2.53	1.30	-2.67
-3.18	-1.77	-0.44
0.38	-2.37	3.42
1.58	1.46	-6.25
-1.67	3.18	-7.72
2.52	-0.41	0.37
2.10	1.45	0.01
-0.85	-2.93	0.71
2.45	-6.32	2.42
1.06	4.01	0.58
-1.91	-5.01	5.05
1.75	-4.12	5.85
2.01	2.70	6.62
-2.37	1.90	5.02
15.52	-3.07	-0.09
0.06	-2.31	2.86
1.73	0.89	-2.50
-2.39	-6.55	1.23
3.37	0.41	1.12
1.61	1.94	-4.15
3.39	0.48	3.49
-1.02	0.99	3.46
1.95	-2.31	28.12
1.12	-2.40	3.36
0.22	-1.78	6.24
0.49	0.52	-1.73
0.99	0.55	-2.17
-1.04	1.37	-4.77
10.73	2.25	-1.77
2.40	-0.33	1.97
0.34	-7.24	3.98
1.16	-4.05	6.58
-0.29	-2.33	-0.03
-2.15	0.58	0.82
5.73	-4.45	0.22
1.39	0.64	4.70
-1.45	5.47	-5.11
-0.36	-1.74	1.70
-0.66	-0.99	0.00
-1.07	-1003.09	0.11
3.18	-4.21	-2.03
3.49	-945.18	3.23
-1.21	1.24	-0.68
0.35	-1.21	-3.19
1.82	-1.56	-2.67
-1.84	-959.78	-4.07
0.95	1.65	1.10
2.96	-4.39	17.10
-0.45	-0.86	5.62
-1.69	4.27	-2.67
-1.19	-5.44	1.60
0.11	1.68	-3.72
-3.00	-1026.89	-2.30
-1.20	1.51	-0.55
2.83	-0.46	-1.36
1.02	2.07	3.39
0.17	-0.58	-1.26
3.28	-966.49	-3.57
3.13	2.29	-0.20
0.47	-1002.28	-1.44
-0.07	-0.38	4.21
1.14	-1.48	1.25
2.56	5.48	-6.27
-7.84	-0.83	-1.04
3.75	4.30	-7.45
5.95	-1006.77	2.67
2.72	-0.34	-1.09
-1.41	-1.53	-2.62
-11.05	-1.28	-0.29
1.46	3.11	-0.15
-10.70	4.35	-3.30
6.52	-0.81	-1.94
-0.34	0.34	1.50
0.17	-6.43	5.32
2.12	-5.84	4.36
-10.64	1.88	-2.18
2.57	-2.22	3.80
-0.55	-1.85	6.01
-3.68	-2.11	4.56
-0.21	2.28	1.44
1.25	-1.42	3.52
8.39	0.77	1.88
